0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
196.9.132.4,88.160.34.4,0.0011021199056386,142.52524787044146,175.05406467514766,31.0,29,0,0.0,516374.71873745817,630088.5,2.0,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927424.103571,1421927443,0.0129870620872539,0.008,0.0,0.0,0.0,0,0,0,0,0,8.314096318226623,3,8,5,0.6745953009609462,1,1,1.0
196.9.132.4,88.160.34.4,0.0612824627731908,1661.385238010274,1409.7582682578882,31.0,29,4,3.630018525157329,185935.21357740115,161421.9219,13.988065131646271,18,255,255,2266398040,175360532,96,91,0,0,321.607256,7.00245,1421927438.7548606,1421927443,4.422023889467257,3.675353,0.015285,0.014481,0.0012797204857542,0,0,0,0,0,4.398032407932355,3,8,5,2.447843423299388,1,3,1.0
196.9.132.4,88.160.34.4,0.2519290657306079,3215.921736099632,-78235.17176077644,31.0,29,0,20.60055201194932,1415398.7276123045,401496.8125,37.13053923744137,4,0,0,0,0,142,76,0,0,1.711436,1.413035,1421927428.274289,1421927443,14.73719671987423,1.007667,0.0,0.0,4.654284698179775e-06,0,0,0,0,0,3.396971272870454,2,5,5,1.0,1,2,1.0
196.9.132.4,88.160.34.4,7.813993311012386,1796.236924141601,2048.479264714304,31.0,29,2,4.895763733173358,3801.279960280493,3848.555176,18.704852719454376,10,255,255,3431429508,3432518453,132,82,0,0,17195.99066,484.031187,1421927440.5168605,1421927443,213.89754474213248,171.316219,0.000697,0.000543,0.0101953859883489,0,0,0,0,0,12.074490380357847,6,11,5,11.615552591617636,1,2,1.0
196.9.132.4,88.160.34.4,9.140852723990385,923.6179540888404,1022.4325110619966,31.0,29,2,2.1902382515811367,1521.1732776851386,1761.529907,8.416973944110074,10,255,255,266043761,267118916,129,82,0,0,37415.68958,985.545,1421927433.441559,1421927443,1241.2100712939596,374.362563,0.000674,0.0005269999999999,0.0004119725436204,0,0,0,0,0,5.360244646300945,4,8,5,4.7140433287289,1,2,1.0
196.9.132.4,88.160.34.4,9.140852723990385,923.6179540888404,1022.4325110619966,31.0,29,2,2.1902382515811367,1521.1732776851386,351.925018,8.416973944110074,10,255,255,2841366051,697104677,132,82,0,0,200049.585,5299.213000000001,1421927433.441559,1421927443,1241.2100712939596,1874.0715,0.000714,0.000572,0.0004119725436204,0,0,0,0,0,5.360244646300945,3,3,5,4.7140433287289,1,1,1.0
13.7.25.1,13.7.25.1,5.870738453042016,739.2786723033876,576.8924469106938,29.65497295391584,29,2,1.2233328011096902,868.2863826408147,885.8466800000001,5.839899453345985,10,255,255,313527832,2464233551,132,82,0,0,79478.46048,2097.65,1421927432.588315,1421927443,813.1573111655129,744.485688,0.000713,0.000556,9.431548540611998e-05,0,0,0,0,0,5.378405494627394,4,4,7,3.432593783180419,1,2,1.0
196.9.132.4,88.160.34.4,9.140852723990385,923.6179540888404,1022.4325110619966,31.0,29,2,2.1902382515811367,1521.1732776851386,377.727386,8.416973944110074,10,255,255,1415977235,1417017768,132,82,0,0,187700.2017,4937.5425,1421927433.441559,1421927443,1241.2100712939596,1746.0545,0.000684,0.000542,0.0004119725436204,0,0,0,0,0,5.360244646300945,1,1,6,4.7140433287289,1,1,1.0
196.9.132.4,88.160.34.4,10.309728785930114,1005.9288390080828,964.7642988658306,31.0,29,2,2.0,1000.5174678944742,499.516571,7.738412866464639,10,255,255,1488495036,3639205733,132,82,0,0,141470.8581,3725.744,1421927433.6540787,1421927443,1373.254271727233,1320.328625,0.000666,0.0005269999999999,-4.068432943021285e-05,0,0,0,0,0,2.820791014892958,6,9,5,3.1411538877061567,1,1,1.0
196.9.132.4,88.160.34.4,10.309728785930114,1005.9288390080828,964.7642988658306,31.0,29,2,2.0,1000.5174678944742,478.913055,7.738412866464639,10,255,255,1188493536,1189704778,132,82,0,0,147409.2728,3886.695,1421927433.6540787,1421927443,1373.254271727233,1377.134,0.000665,0.00052,-4.068432943021285e-05,0,0,0,0,0,2.820791014892958,3,3,4,3.1411538877061567,1,2,1.0
196.9.132.4,88.160.34.4,10.309728785930114,1005.9288390080828,964.7642988658306,31.0,29,2,2.0,1000.5174678944742,509.447205,7.738412866464639,10,255,255,3813880384,1669596641,132,82,0,0,138995.7628,3660.665,1421927433.6540787,1421927443,1373.254271727233,1294.58775,0.000699,0.00055,-4.068432943021285e-05,0,0,0,0,0,2.820791014892958,6,11,4,3.1411538877061567,1,1,1.0
196.9.132.4,88.160.34.4,9.140852723990385,923.6179540888404,1022.4325110619966,31.0,29,2,2.1902382515811367,1521.1732776851386,416.388794,8.416973944110074,10,255,255,168494131,169637783,132,82,0,0,168053.2869,4477.9385,1421927433.441559,1421927443,1241.2100712939596,1583.9285,0.00069,0.000545,0.0004119725436204,0,0,0,0,0,5.360244646300945,8,16,7,4.7140433287289,1,1,1.0
196.9.132.4,88.160.34.4,0.0612824627731908,1661.385238010274,1409.7582682578882,31.0,29,4,3.630018525157329,185935.21357740115,243560.0781,13.988065131646271,18,255,255,2458919449,2226878181,96,91,0,0,210.240438,5.755138,1421927438.7548606,1421927443,4.422023889467257,2.9401770000000003,0.001217,0.001026,0.0012797204857542,0,0,0,0,0,4.398032407932355,12,16,7,2.447843423299388,1,5,1.0
196.9.132.4,88.160.34.4,6.650008322982053,6082.957831561864,23668.979706900973,31.0,29,2,12.380360192687755,21614.37223790065,33967.55469,31.587810681687174,10,255,255,2066043100,4212522091,132,82,1,83,1555.188601,44.913004,1421927433.7480247,1421927443,114.77296030781362,19.354666,0.000703,0.0005549999999999,0.0003746426672641,0,0,1,0,0,5.563963897850359,6,7,8,3.0302292603897127,1,3,1.0
196.9.132.4,88.160.34.4,0.0189827036613815,742.3286209939015,572.1682804647694,31.0,29,4,1.8056319882710348,385351.3391227903,314444.0938,9.967150807464863,18,255,255,3431433318,70124541,96,91,0,0,164.891579,4.207598,1421927434.728184,1421927443,0.8439497246067087,2.263059,0.001139,0.001038,0.0002806041718787,0,0,0,0,0,8.48871931202666,8,10,9,2.455084052058883,1,4,1.0
196.9.132.4,88.160.34.4,0.0612824627731908,1661.385238010274,1409.7582682578882,31.0,29,4,3.630018525157329,185935.21357740115,279322.8125,13.988065131646271,18,255,255,1286045993,2218141379,96,91,0,0,172.30958700000002,4.686937,1421927438.7548606,1421927443,4.422023889467257,2.339,0.005458,0.004715,0.0012797204857542,0,0,0,0,0,4.398032407932355,8,10,9,2.447843423299388,1,4,1.0
196.9.132.4,88.160.34.4,0.0612824627731908,1661.385238010274,1409.7582682578882,31.0,29,4,3.630018525157329,185935.21357740115,203886.0469,13.988065131646271,18,255,255,4198917838,89927250,96,91,0,0,260.014142,8.071064999999999,1421927438.7548606,1421927443,4.422023889467257,3.557471,0.000725,0.000452,0.0012797204857542,0,0,0,0,0,4.398032407932355,12,16,6,2.447843423299388,1,5,1.0
196.9.132.4,88.160.34.4,0.0612824627731908,1661.385238010274,1409.7582682578882,31.0,29,4,3.630018525157329,185935.21357740115,205464.0469,13.988065131646271,18,255,255,2053533253,2237628129,96,91,0,0,256.991765,7.709741999999999,1421927438.7548606,1421927443,4.422023889467257,3.5232940000000004,0.000922,0.000563,0.0012797204857542,0,0,0,0,0,4.398032407932355,12,16,6,2.447843423299388,1,5,1.0
196.9.132.4,88.160.34.4,6.605776516256083,1460.4379899654364,1615.9785807152073,31.0,29,2,3.8207754552458,2375.532265831113,257.783661,14.989056347022167,10,255,255,3596333523,1452017516,132,82,0,0,270392.7567,7105.8055,1421927440.2974973,1421927443,523.0746327963017,2558.501,0.000675,0.000538,0.0088702528640905,0,0,0,0,0,11.02096221161452,3,4,10,6.6508175542683805,1,2,1.0
196.9.132.4,88.160.34.4,5.751078788152945,1397.2254689329816,1370.0030385192345,31.0,29,2,3.45800374245362,2532.1534902988587,233.021042,13.039699628203698,10,255,255,4183814172,2039528633,132,82,0,0,301716.6581,8002.4005,1421927438.3710265,1421927443,975.3617595464603,2830.39,0.000726,0.000575,0.01045918824836,0,0,0,0,0,7.767799882032388,4,6,7,6.435215892738755,1,1,1.0
13.7.25.1,88.160.34.4,5.751078788152945,1397.2254689329816,1370.0030385192345,31.0,29,2,3.45800374245362,2532.1534902988587,233.919525,13.039699628203698,10,255,255,4123814247,1979526970,132,82,0,0,302589.8961,7964.8615,1421927438.3710265,1421927443,975.3617595464603,2819.5205,0.000718,0.000558,0.01045918824836,0,0,0,0,0,7.767799882032388,4,5,10,6.435215892738755,1,2,1.0
196.9.132.4,88.160.34.4,13.37370618679072,1491.4620981503272,1341.4044057739316,31.0,29,2,3.483158664224732,3747.228483280117,202.814896,14.302468349774118,10,255,255,1914245977,4060854914,132,82,0,0,349700.7664,9196.527,1421927440.307726,1421927443,46.86189437397263,3251.9390000000003,0.000774,0.000604,0.0011896826970283,0,0,0,0,0,9.28693664746188,10,7,4,7.296702326444737,1,1,1.0
196.9.132.4,88.160.34.4,10.737774426152402,1347.3060017056373,1404.5671348832182,31.0,29,2,3.2809830884801205,2278.1302578675677,219.924225,13.819685136684448,10,255,255,1138430365,1139528319,132,82,0,0,319680.6054,8470.284,1421927440.6890483,1421927443,1325.18195369104,2998.947,0.000742,0.000584,0.0005783506870375,0,0,0,0,0,8.610981286227066,6,5,10,6.666544572560142,1,2,1.0
196.9.132.4,88.160.34.4,5.751078788152945,1397.2254689329816,1370.0030385192345,31.0,29,2,3.45800374245362,2532.1534902988587,2949.217773,13.039699628203698,10,255,255,3195623742,1047152027,132,82,0,0,23926.44354,631.314438,1421927438.3710265,1421927443,975.3617595464603,223.576891,0.0006929999999999,0.000537,0.01045918824836,0,0,0,0,0,7.767799882032388,2,3,3,6.435215892738755,1,1,1.0
196.9.132.4,88.160.34.4,5.870738453042016,739.2786723033876,576.8924469106938,29.65497295391584,29,2,1.2233328011096902,868.2863826408147,651.3730469999999,5.839899453345985,10,255,255,1081016298,1082089395,132,82,0,0,108770.9068,2862.297,1421927432.588315,1421927443,813.1573111655129,1012.501125,0.000685,0.000542,9.431548540611998e-05,0,0,0,0,0,5.378405494627394,6,5,7,3.432593783180419,1,1,1.0
196.9.132.4,88.160.34.4,10.309728785930114,1005.9288390080828,964.7642988658306,31.0,29,2,2.0,1000.5174678944742,521.390991,7.738412866464639,10,255,255,3938074693,3934936921,132,82,0,0,135260.1444,3569.34025,1421927433.6540787,1421927443,1373.254271727233,1264.933,0.000665,0.000528,-4.068432943021285e-05,0,0,0,0,0,2.820791014892958,4,6,9,3.1411538877061567,1,4,1.0
196.9.132.4,88.160.34.4,10.309728785930114,1005.9288390080828,964.7642988658306,31.0,29,2,2.0,1000.5174678944742,440.744263,7.738412866464639,10,255,255,588493881,2735070504,132,82,0,0,159722.0702,4231.306,1421927433.6540787,1421927443,1373.254271727233,1496.395625,0.000737,0.000561,-4.068432943021285e-05,0,0,0,0,0,2.820791014892958,4,3,4,3.1411538877061567,1,1,1.0
196.9.132.4,88.160.34.4,9.140852723990385,923.6179540888404,1022.4325110619966,31.0,29,2,2.1902382515811367,1521.1732776851386,370.698853,8.416973944110074,10,255,255,1235979060,3382430571,132,82,0,0,189170.2003,5030.467000000001,1421927433.441559,1421927443,1241.2100712939596,1779.1615,0.0006799999999999,0.000539,0.0004119725436204,0,0,0,0,0,5.360244646300945,4,5,10,4.7140433287289,1,2,1.0
196.9.132.4,88.160.34.4,7.774844006479624,2888.345367695756,38518.82051939275,31.0,29,4,23.41166752406702,39602.563756314456,88039.79688,47.84432617901482,18,255,255,2268012211,138167915,96,91,0,0,841.7461,5.433112,1421927431.52562,1421927443,84.35855696370159,2.464294,0.100986,0.099224,0.0003312040888754,0,0,0,0,0,8.510993479146759,8,10,8,2.499750032342616,1,3,1.0
196.9.132.4,88.160.34.4,0.0612824627731908,1661.385238010274,1409.7582682578882,31.0,29,4,3.630018525157329,185935.21357740115,262752.7188,13.988065131646271,18,255,255,4198914907,2244545522,96,91,0,0,200.909854,4.08053,1421927438.7548606,1421927443,4.422023889467257,2.180059,0.011936,0.010222,0.0012797204857542,0,0,0,0,0,4.398032407932355,12,16,6,2.447843423299388,1,5,1.0
196.9.132.4,88.160.34.4,8.465989236797126,1451.2587555902987,1785.9469899868493,31.0,29,2,3.716430515072607,2947.086785673652,246.98934900000003,14.835466751468942,10,255,255,790945882,792014234,132,82,0,0,284093.4627,7551.6205,1421927439.4971576,1421927443,539.1448853216613,2670.3165,0.000712,0.000565,0.0016443448313352,0,0,0,0,0,9.84411987639073,4,5,8,6.808375598584898,1,1,1.0
13.7.25.1,88.160.34.4,17.079714368385943,1269.8393093191207,1234.3714066048694,31.0,29,2,2.9759065294018683,2375.7270329202183,219.09906,10.680625280396766,10,255,255,958428266,959471661,132,82,0,0,322899.4759,8505.957,1421927432.6554277,1421927443,1711.9709752786566,3010.246,0.000665,0.000544,0.0005695257326747,0,0,0,0,0,7.870199711250491,8,16,8,6.572735826487676,2,2,1.0
196.9.132.4,88.160.34.4,17.079714368385943,1269.8393093191207,1234.3714066048694,31.0,29,2,2.9759065294018683,2375.7270329202183,206.1875,10.680625280396766,10,255,255,2085914282,2086984013,132,82,0,0,343261.8686,9038.662,1421927432.6554277,1421927443,1711.9709752786566,3198.74975,0.000731,0.000571,0.0005695257326747,0,0,0,0,0,7.870199711250491,4,10,7,6.572735826487676,1,2,1.0
196.9.132.4,88.160.34.4,13.37370618679072,1491.4620981503272,1341.4044057739316,31.0,29,2,3.483158664224732,3747.228483280117,3388.108643,14.302468349774118,10,255,255,3315624083,3316685535,132,82,0,0,19535.05558,549.666438,1421927440.307726,1421927443,46.86189437397263,194.611781,0.000628,0.000496,0.0011896826970283,0,0,0,0,0,9.28693664746188,10,7,7,7.296702326444737,1,2,1.0
13.7.25.1,88.160.34.4,10.309728785930114,1005.9288390080828,964.7642988658306,31.0,29,2,2.0,1000.5174678944742,1177.235107,7.738412866464639,10,255,255,1333534619,3484207504,132,82,0,0,59192.79187000001,1583.9535,1421927433.6540787,1421927443,1373.254271727233,560.196875,0.000703,0.000543,-4.068432943021285e-05,0,0,0,0,0,2.820791014892958,6,7,4,3.1411538877061567,1,2,1.0
196.9.132.4,88.160.34.4,0.0612824627731908,1661.385238010274,1409.7582682578882,31.0,29,1,3.630018525157329,185935.21357740115,838625.0625,13.988065131646271,8,255,255,2793881588,42463536,53,228,0,0,173.03270600000002,3.095377,1421927438.7548606,1421927443,4.422023889467257,2.022857,0.002025,0.001076,0.0012797204857542,0,0,0,0,0,4.398032407932355,1,6,7,2.447843423299388,1,1,1.0
196.9.132.4,88.160.34.4,0.0189827036613815,742.3286209939015,572.1682804647694,31.0,29,4,1.8056319882710348,385351.3391227903,315217.9375,9.967150807464863,18,255,255,2268013055,2286896308,96,91,0,0,155.870847,4.599347,1421927434.728184,1421927443,0.8439497246067087,2.244412,0.002012,0.001258,0.0002806041718787,0,0,0,0,0,8.48871931202666,8,10,8,2.455084052058883,1,3,1.0
196.9.132.4,88.160.34.4,0.0612824627731908,1661.385238010274,1409.7582682578882,31.0,29,4,3.630018525157329,185935.21357740115,126641.1172,13.988065131646271,18,255,255,2458917551,2192592466,96,91,0,0,556.107122,16.907891,1421927438.7548606,1421927443,4.422023889467257,5.701176,0.002021,0.001182,0.0012797204857542,0,0,0,0,0,4.398032407932355,12,16,7,2.447843423299388,1,5,1.0
196.9.132.4,88.160.34.4,0.0612824627731908,1661.385238010274,1409.7582682578882,31.0,29,4,3.630018525157329,185935.21357740115,143811.2656,13.988065131646271,18,255,255,121013309,2308456242,96,91,0,0,371.096043,10.918383,1421927438.7548606,1421927443,4.422023889467257,5.020353,0.001245,0.001044,0.0012797204857542,0,0,0,0,0,4.398032407932355,5,7,8,2.447843423299388,1,3,1.0
196.9.132.4,88.160.34.4,0.0189827036613815,742.3286209939015,572.1682804647694,31.0,29,4,1.8056319882710348,385351.3391227903,391344.0938,9.967150807464863,18,255,255,1286044104,72636910,96,91,0,0,144.974285,3.348526,1421927434.728184,1421927443,0.8439497246067087,1.837353,0.00064,0.000511,0.0002806041718787,0,0,0,0,0,8.48871931202666,8,10,9,2.455084052058883,1,4,1.0
196.9.132.4,88.160.34.4,0.0011023973462172,133.20246354109898,164.46973866768826,31.0,29,0,0.0,488734.6703182116,595815.875,2.0,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927428.863287,1421927443,0.0121279250129803,0.03,0.0,0.0,0.0,0,0,0,0,0,6.152688424606771,1,6,9,1.1984677742617311,1,4,1.0
196.9.132.4,88.160.34.4,3.806648640159464,1299.336546478468,1607.8850712608948,31.0,29,2,3.532481573765916,1805.687546661419,311.571106,12.466293592855028,10,255,255,1523468486,1524630880,132,82,0,0,226093.0139,5986.259,1421927441.535613,1421927443,658.7065886513267,2116.80925,0.000683,0.000538,0.0130193735510633,0,0,0,0,0,9.45262307322596,8,16,8,5.895917773456964,1,1,1.0
13.7.25.1,88.160.34.4,3.806648640159464,1299.336546478468,1607.8850712608948,31.0,29,2,3.532481573765916,1805.687546661419,292.536743,12.466293592855028,10,255,255,2893041425,2889950162,132,82,0,0,241769.2132,6368.1995,1421927441.535613,1421927443,658.7065886513267,2254.5475,0.000669,0.000531,0.0130193735510633,0,0,0,0,0,9.45262307322596,10,7,10,5.895917773456964,1,1,1.0
196.9.132.4,88.160.34.4,10.073313069079404,1395.3402604017986,1422.7497555385685,31.0,29,2,3.5371991454305505,1637.8248284013416,283.559906,14.069158787070988,10,255,255,443461976,444641122,132,82,0,0,248097.4897,6912.095,1421927435.5375814,1421927443,1090.8941295441446,2616.6605,0.0006929999999999,0.000556,0.0021132734129604,0,0,0,0,0,7.686831006474723,6,5,10,6.507040012089972,1,2,1.0
196.9.132.4,88.160.34.4,10.073313069079404,1395.3402604017986,1422.7497555385685,31.0,29,2,3.5371991454305505,1637.8248284013416,282.209167,14.069158787070988,10,255,255,323467630,324540409,132,82,0,0,250267.8169,6609.496999999999,1421927435.5375814,1421927443,1090.8941295441446,2337.05375,0.000703,0.000557,0.0021132734129604,0,0,0,0,0,7.686831006474723,4,6,9,6.507040012089972,1,4,1.0
196.9.132.4,88.160.34.4,10.737774426152402,1347.3060017056373,1404.5671348832182,31.0,29,2,3.2809830884801205,2278.1302578675677,224.303558,13.819685136684448,10,255,255,3523815211,1379612468,132,82,0,0,314972.088,8315.2745,1421927440.6890483,1421927443,1325.18195369104,2940.39425,0.000718,0.0005809999999999,0.0005783506870375,0,0,0,0,0,8.610981286227066,4,10,7,6.666544572560142,1,2,1.0
196.9.132.4,88.160.34.4,5.751078788152945,1397.2254689329816,1370.0030385192345,31.0,29,2,3.45800374245362,2532.1534902988587,225.74234,13.039699628203698,10,255,255,3583814558,1439513866,132,82,0,0,313621.1946,8255.1415,1421927438.3710265,1421927443,975.3617595464603,2921.651,0.000759,0.000594,0.01045918824836,0,0,0,0,0,7.767799882032388,2,3,8,6.435215892738755,1,1,1.0
196.9.132.4,88.160.34.4,17.079714368385943,1269.8393093191207,1234.3714066048694,31.0,29,2,2.9759065294018683,2375.7270329202183,207.817734,10.680625280396766,10,255,255,2268009183,119520435,132,82,0,0,339798.1576,8942.775,1421927432.6554277,1421927443,1711.9709752786566,3173.656,0.000712,0.00058,0.0005695257326747,0,0,0,0,0,7.870199711250491,4,10,8,6.572735826487676,1,3,1.0
196.9.132.4,88.160.34.4,17.079714368385943,1269.8393093191207,1234.3714066048694,31.0,29,2,2.9759065294018683,2375.7270329202183,209.714508,10.680625280396766,10,255,255,2448011958,299570376,132,82,0,0,336356.8547,8893.134,1421927432.6554277,1421927443,1711.9709752786566,3144.95225,0.000731,0.000571,0.0005695257326747,0,0,0,0,0,7.870199711250491,4,6,9,6.572735826487676,1,4,1.0
196.9.132.4,88.160.34.4,10.737774426152402,1347.3060017056373,1404.5671348832182,31.0,29,2,3.2809830884801205,2278.1302578675677,219.09906,13.819685136684448,10,255,255,958428266,959471661,132,82,1,3924,322899.4759,8505.957,1421927440.6890483,1421927443,1325.18195369104,3010.246,0.000665,0.000544,0.0005783506870375,0,0,2,0,0,8.610981286227066,8,16,8,6.666544572560142,2,2,1.0
196.9.132.4,88.160.34.4,0.0612824627731908,1661.385238010274,1409.7582682578882,31.0,29,4,3.630018525157329,185935.21357740115,243259.6563,13.988065131646271,18,255,255,313533850,78997356,96,91,0,0,230.726802,6.081713,1421927438.7548606,1421927443,4.422023889467257,2.927059,0.0020039999999999,0.001312,0.0012797204857542,0,0,0,0,0,4.398032407932355,12,16,7,2.447843423299388,1,5,1.0
196.9.132.4,88.160.34.4,0.0189827036613815,742.3286209939015,572.1682804647694,31.0,29,4,1.8056319882710348,385351.3391227903,436312.5625,9.967150807464863,18,255,255,2458915492,80826598,96,91,0,0,122.072958,3.336082,1421927434.728184,1421927443,0.8439497246067087,1.605882,0.00201,0.00117,0.0002806041718787,0,0,0,0,0,8.48871931202666,12,16,7,2.455084052058883,1,5,1.0
196.9.132.4,88.160.34.4,7.774844006479624,2888.345367695756,38518.82051939275,31.0,29,1,23.41166752406702,39602.563756314456,661116.0,47.84432617901482,8,255,255,455979746,55378675,53,228,0,0,191.721216,2.690632,1421927431.52562,1421927443,84.35855696370159,1.455571,0.010984,0.00914,0.0003312040888754,0,0,0,0,0,8.510993479146759,1,4,10,2.499750032342616,1,2,1.0
196.9.132.4,88.160.34.4,0.0011072526070479,131.24358827688454,163.4099482886644,31.0,29,0,0.0,474779.1052180489,588340.8125,2.0,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927430.6917677,1421927443,0.0118727051686443,0.009,0.0,0.0,0.0,0,0,0,0,0,6.792913832317035,1,5,8,1.2659967216176469,1,1,1.0
196.9.132.4,88.160.34.4,9.140852723990385,923.6179540888404,1022.4325110619966,31.0,29,2,2.1902382515811367,1521.1732776851386,1660.054077,8.416973944110074,10,255,255,146043432,2296747079,132,82,0,0,39793.09915,1121.16125,1421927433.441559,1421927443,1241.2100712939596,397.249437,0.000683,0.000534,0.0004119725436204,0,0,0,0,0,5.360244646300945,3,4,6,4.7140433287289,1,1,1.0
13.7.25.1,13.7.25.1,5.870738453042016,739.2786723033876,576.8924469106938,29.65497295391584,29,2,1.2233328011096902,868.2863826408147,761.921692,5.839899453345985,10,255,255,1921009818,1922096074,132,82,0,0,90117.16308,2443.36325,1421927432.588315,1421927443,813.1573111655129,865.5906869999999,0.000648,0.0005059999999999,9.431548540611998e-05,0,0,0,0,0,5.378405494627394,10,7,7,3.432593783180419,1,1,1.0
196.9.132.4,88.160.34.4,5.870738453042016,739.2786723033876,576.8924469106938,29.65497295391584,29,2,1.2233328011096902,868.2863826408147,817.6280519999999,5.839899453345985,10,255,255,73526959,74660910,132,82,0,0,84177.25563,2279.2045,1421927432.588315,1421927443,813.1573111655129,806.607687,0.0007059999999999,0.000549,9.431548540611998e-05,0,0,0,0,0,5.378405494627394,6,7,4,3.432593783180419,1,1,1.0
196.9.132.4,88.160.34.4,10.309728785930114,1005.9288390080828,964.7642988658306,31.0,29,2,2.0,1000.5174678944742,533.241028,7.738412866464639,10,255,255,1968494070,1969579249,132,82,0,0,131736.2045,3496.849,1421927433.6540787,1421927443,1373.254271727233,1236.82175,0.000664,0.000526,-4.068432943021285e-05,0,0,0,0,0,2.820791014892958,6,7,8,3.1411538877061567,1,1,1.0
196.9.132.4,88.160.34.4,9.140852723990385,923.6179540888404,1022.4325110619966,31.0,29,2,2.1902382515811367,1521.1732776851386,412.264221,8.416973944110074,10,255,255,4285558346,4282546346,132,82,0,0,171479.3301,4516.8105,1421927433.441559,1421927443,1241.2100712939596,1599.7765,0.000682,0.00054,0.0004119725436204,0,0,0,0,0,5.360244646300945,4,3,8,4.7140433287289,1,1,1.0
196.9.132.4,88.160.34.4,10.073313069079404,1395.3402604017986,1422.7497555385685,31.0,29,2,3.5371991454305505,1637.8248284013416,289.81958,14.069158787070988,10,255,255,2768847448,624496421,132,82,0,0,244019.1504,6428.6545,1421927435.5375814,1421927443,1090.8941295441446,2275.685,0.000679,0.000535,0.0021132734129604,0,0,0,0,0,7.686831006474723,10,7,4,6.507040012089972,1,1,1.0
196.9.132.4,88.160.34.4,10.073313069079404,1395.3402604017986,1422.7497555385685,31.0,29,2,3.5371991454305505,1637.8248284013416,287.695831,14.069158787070988,10,255,255,563462364,564587033,132,82,0,0,245248.7681,6483.0755,1421927435.5375814,1421927443,1090.8941295441446,2292.48175,0.000698,0.000559,0.0021132734129604,0,0,0,0,0,7.686831006474723,6,5,3,6.507040012089972,1,1,1.0
196.9.132.4,88.160.34.4,10.737774426152402,1347.3060017056373,1404.5671348832182,31.0,29,2,3.2809830884801205,2278.1302578675677,220.396637,13.819685136684448,10,255,255,3228011419,1079478935,132,82,0,0,321056.4199,8462.687,1421927440.6890483,1421927443,1325.18195369104,2992.5195,0.000722,0.000578,0.0005783506870375,0,0,0,0,0,8.610981286227066,4,5,9,6.666544572560142,1,1,1.0
196.9.132.4,88.160.34.4,7.774844006479624,2888.345367695756,38518.82051939275,31.0,29,4,23.41166752406702,39602.563756314456,122997.7188,47.84432617901482,18,255,255,2458918477,2220550637,96,91,0,0,463.578425,5.557956,1421927431.52562,1421927443,84.35855696370159,2.929,0.051992,0.051215,0.0003312040888754,0,0,0,0,0,8.510993479146759,12,16,7,2.499750032342616,1,5,1.0
196.9.132.4,88.160.34.4,0.004481493421952,576.0361682454819,350.72272678729416,31.0,29,2,0.0374532173815461,685348.6758644615,511107.25,3.840861837083737,10,255,255,2368139688,230578200,132,82,1,83,92.267054,1.533893,1421927431.299097,1421927443,1.0451791141920677,0.702778,0.0069299999999999,0.005287,9.205250284078604e-05,0,0,1,0,0,3.820768099839335,8,16,10,1.2009264496626595,1,1,1.0
196.9.132.4,88.160.34.4,1.4720184184563112,1402.4919259934609,1668.1575074223151,31.0,29,1,3.9200741830552657,7196.652598818827,44521.68359,15.174077640942158,8,255,255,901011992,65021526,53,228,0,0,3915.17404,67.694703,1421927443.511908,1421927443,104.63627012447562,39.710285,0.0092959999999999,0.009164,0.0009711585747214,0,0,0,0,0,10.408617379532387,1,3,10,9.216210910855766,1,1,1.0
196.9.132.4,88.160.34.4,0.0612824627731908,1661.385238010274,1409.7582682578882,31.0,29,4,3.630018525157329,185935.21357740115,142229.1406,13.988065131646271,18,255,255,2266402485,166199026,96,91,0,0,377.332445,11.363838,1421927438.7548606,1421927443,4.422023889467257,5.088294,0.00094,0.000847,0.0012797204857542,0,0,0,0,0,4.398032407932355,5,7,8,2.447843423299388,1,3,1.0
196.9.132.4,88.160.34.4,0.0612824627731908,1661.385238010274,1409.7582682578882,31.0,29,4,3.630018525157329,185935.21357740115,310872.0,13.988065131646271,18,255,255,3431435012,71569619,96,91,0,0,167.703738,4.263117,1421927438.7548606,1421927443,4.422023889467257,2.4658130000000003,0.001336,0.000508,0.0012797204857542,0,0,0,0,0,4.398032407932355,8,10,9,2.447843423299388,1,4,1.0
196.9.132.4,88.160.34.4,0.0612824627731908,1661.385238010274,1409.7582682578882,31.0,29,4,3.630018525157329,185935.21357740115,204769.8438,13.988065131646271,18,255,255,4198918789,91004139,96,91,0,0,258.464921,7.95778,1421927438.7548606,1421927443,4.422023889467257,3.537588,0.000991,0.000533,0.0012797204857542,0,0,0,0,0,4.398032407932355,12,16,6,2.447843423299388,1,5,1.0
13.7.25.1,88.160.34.4,9.140852723990385,923.6179540888404,1022.4325110619966,31.0,29,2,2.1902382515811367,1521.1732776851386,2023.369629,8.416973944110074,10,255,255,566044329,567142797,132,82,0,0,31648.13358,920.4445,1421927433.441559,1421927443,1241.2100712939596,325.901437,0.000758,0.000599,0.0004119725436204,0,0,0,0,0,5.360244646300945,8,16,6,4.7140433287289,1,5,1.0
